Unnamed: 0,issue_id,date,report,Security,summary,description
11892,12449,21-May-09,Issue 12449 : Crash - skia::CanvasPaintT&lt;ChromeCanvas&gt;::init(bool) &nbsp;   &nbsp;   laforge@chromium.org    This crash was detected in 2.0.172.27 and was seen in 2.0.172.23. It is currently ranked #10 (based on the relative number of reports in the release). There have been 128 reports from 91 clients. Search query: http://crash/search?query=Chrome+2.0.172.27+skia%3A%3ACanvasPaintT%3CChromeCanvas%3E%3A%3Ainit%28bool%29 ---------------------------- * Summary Data * ---------------------------- Report Link: http://crash/reportdetail?reportid=df57fa92cfe4dc7c Mini Dump Link: http://crash/file?reportid=df57fa92cfe4dc7c&amp;name=upload_file_minidump Uptime: 292092 sec User Comments: null OS: Windows XP Service Pack 3 CPU Architecture: x86 CPU Info: GenuineIntel family 6 model 15 stepping 10 rept: null ptype: browser plat: Win32 ---------------------------- * Loaded Modules * ---------------------------- chrome.dll chrome.exe kernel32.dll mswsock.dll ntdll.dll ole32.dll rpcrt4.dll user32.dll userenv.dll ---------------------------- * Crash Trace * ---------------------------- [platform_canvas_win.h:182] - skia::CanvasPaintT&lt;ChromeCanvas&gt;::init(bool) [platform_canvas_win.h:127] - skia::CanvasPaintT&lt;ChromeCanvas&gt;::CanvasPaintT&lt;ChromeCanvas&gt;(HDC__ * bool int int int int) [window_win.cc:881] - views::WindowWin::OnNCPaint(HRGN__ *) [widget_win.h:208] - views::WidgetWin::_ProcessWindowMessage(HWND__ * unsigned int unsigned int long long &amp; unsigned long) [widget_win.cc:964] - views::WidgetWin::WndProc(HWND__ * unsigned int unsigned int long) [user32.dll+0x00008733] - InternalCallWinProc [user32.dll+0x00008815] - UserCallWinProcCheckWow [user32.dll+0x0001a012] - CallWindowProcAorW [user32.dll+0x0001a038] - CallWindowProcW [focus_manager.cc:91] - views::FocusWindowCallback [user32.dll+0x00008733] - InternalCallWinProc [user32.dll+0x0001bdf0] - __fnINOUTLPSCROLLINFO [user32.dll+0x00018e9f] - DispatchClientMessage [user32.dll+0x00018eeb] - __fnDWORD [ntdll.dll+0x0000e472] - KiUserCallbackDispatcher [native_scroll_bar.cc:345] - views::NativeScrollBar::OnKeyPressed(views::KeyEvent const &amp;) [user32.dll+0x00018e52] - TestWindowProcess [user32.dll+0x00018dd8] - RealDefWindowProcW [user32.dll+0x00018d76] - DefWindowProcW [widget_win.cc:965] - views::WidgetWin::WndProc(HWND__ * unsigned int unsigned int long) [user32.dll+0x00008733] - InternalCallWinProc [user32.dll+0x00008815] - UserCallWinProcCheckWow [user32.dll+0x0001a012] - CallWindowProcAorW [user32.dll+0x0001a038] - CallWindowProcW [focus_manager.cc:91] - views::FocusWindowCallback [user32.dll+0x00008733] - InternalCallWinProc [user32.dll+0x00008815] - UserCallWinProcCheckWow [user32.dll+0x00018e9f] - DispatchClientMessage [user32.dll+0x00018eeb] - __fnDWORD [ntdll.dll+0x0000e472] - KiUserCallbackDispatcher [native_scroll_bar.cc:345] - views::NativeScrollBar::OnKeyPressed(views::KeyEvent const &amp;) [user32.dll+0x00018e52] - TestWindowProcess [user32.dll+0x00009401] - NtUserPeekMessage [message_pump_win.cc:277] - base::MessagePumpForUI::WaitForWork() [message_pump_win.cc:233] - base::MessagePumpForUI::DoRunLoop() [message_pump_win.cc:52] - base::MessagePumpWin::RunWithDispatcher(base::MessagePump::Delegate * base::MessagePumpWin::Dispatcher *) [message_loop.cc:192] - MessageLoop::RunInternal() [message_loop.cc:180] - MessageLoop::RunHandler() [message_loop.cc:566] - MessageLoopForUI::Run(base::MessagePumpWin::Dispatcher *) [browser_main.cc:178] - `anonymous namespace'::RunUIMessageLoop(BrowserProcess *) [browser_main.cc:597] - BrowserMain(MainFunctionParams const &amp;) [chrome_dll_main.cc:406] - ChromeMain [google_update_client.cc:93] - google_update::GoogleUpdateClient::Launch(HINSTANCE__ * sandbox::SandboxInterfaceInfo * wchar_t * char const * int *) [chrome_exe_main.cc:67] - wWinMain ,0,"['crash', 'skia', 'canvaspaintt', 'l']","['chromecanva', 'gt', 'init', 'bool', 'nbsp', 'nbsp', 'laforg', 'chromium', 'org', 'crash', 'detect', 'seen', 'current', 'rank', 'base', 'relat', 'number', 'report', 'releas', 'report', 'client', 'search', 'queri', 'queri', 'chrome', 'skia', 'acanvaspaintt', 'cchromecanva', 'e', 'ainit', 'bool', 'summari', 'data', 'report', 'link', 'reportid', 'df', 'fa', 'cfe', 'dc', 'c', 'mini', 'dump', 'link', 'reportid', 'df', 'fa', 'cfe', 'dc', 'c', 'amp', 'name', 'upload', 'file', 'minidump', 'uptim', 'sec', 'user', 'comment', 'null', 'os', 'window', 'xp', 'servic', 'pack', 'cpu', 'architectur', 'x', 'cpu', 'info', 'genuineintel', 'famili', 'model', 'step', 'rept', 'null', 'ptype', 'browser', 'plat', 'win', 'load', 'modul', 'chrome', 'dll', 'chrome', 'exe', 'kernel', 'dll', 'mswsock', 'dll', 'ntdll', 'dll', 'ole', 'dll', 'rpcrt', 'dll', 'user', 'dll', 'userenv', 'dll', 'crash', 'trace', 'platform', 'canva', 'win', 'h', 'skia', 'canvaspaintt', 'lt', 'chromecanva', 'gt', 'init', 'bool', 'platform', 'canva', 'win', 'h', 'skia', 'canvaspaintt', 'lt', 'chromecanva', 'gt', 'canvaspaintt', 'lt', 'chromecanva', 'gt', 'hdc', 'bool', 'int', 'int', 'int', 'int', 'window', 'win', 'cc', 'view', 'windowwin', 'onncpaint', 'hrgn', 'widget', 'win', 'h', 'view', 'widgetwin', 'processwindowmessag', 'hwnd', 'unsign', 'int', 'unsign', 'int', 'long', 'long', 'amp', 'unsign', 'long', 'widget', 'win', 'cc', 'view', 'widgetwin', 'wndproc', 'hwnd', 'unsign', 'int', 'unsign', 'int', 'long', 'user', 'dll', 'internalcallwinproc', 'user', 'dll', 'usercallwinproccheckwow', 'user', 'dll', 'callwindowprocaorw', 'user', 'dll', 'callwindowprocw', 'focus', 'manag', 'cc', 'view', 'focuswindowcallback', 'user', 'dll', 'internalcallwinproc', 'user', 'dll', 'fninoutlpscrollinfo', 'user', 'dll', 'dispatchclientmessag', 'user', 'dll', 'fndword', 'ntdll', 'dll', 'kiusercallbackdispatch', 'nativ', 'scroll', 'bar', 'cc', 'view', 'nativescrollbar', 'onkeypress', 'view', 'keyev', 'const', 'amp', 'user', 'dll', 'testwindowprocess', 'user', 'dll', 'realdefwindowprocw', 'user', 'dll', 'defwindowprocw', 'widget', 'win', 'cc', 'view', 'widgetwin', 'wndproc', 'hwnd', 'unsign', 'int', 'unsign', 'int', 'long', 'user', 'dll', 'internalcallwinproc', 'user', 'dll', 'usercallwinproccheckwow', 'user', 'dll', 'callwindowprocaorw', 'user', 'dll', 'callwindowprocw', 'focus', 'manag', 'cc', 'view', 'focuswindowcallback', 'user', 'dll', 'internalcallwinproc', 'user', 'dll', 'usercallwinproccheckwow', 'user', 'dll', 'dispatchclientmessag', 'user', 'dll', 'fndword', 'ntdll', 'dll', 'kiusercallbackdispatch', 'nativ', 'scroll', 'bar', 'cc', 'view', 'nativescrollbar', 'onkeypress', 'view', 'keyev', 'const', 'amp', 'user', 'dll', 'testwindowprocess', 'user', 'dll', 'ntuserpeekmessag', 'messag', 'pump', 'win', 'cc', 'base', 'messagepumpforui', 'waitforwork', 'messag', 'pump', 'win', 'cc', 'base', 'messagepumpforui', 'dorunloop', 'messag', 'pump', 'win', 'cc', 'base', 'messagepumpwin', 'runwithdispatch', 'base', 'messagepump', 'deleg', 'base', 'messagepumpwin', 'dispatch', 'messag', 'loop', 'cc', 'messageloop', 'runintern', 'messag', 'loop', 'cc', 'messageloop', 'runhandl', 'messag', 'loop', 'cc', 'messageloopforui', 'run', 'base', 'messagepumpwin', 'dispatch', 'browser', 'main', 'cc', 'anonym', 'namespac', 'runuimessageloop', 'browserprocess', 'browser', 'main', 'cc', 'browsermain', 'mainfunctionparam', 'const', 'amp', 'chrome', 'dll', 'main', 'cc', 'chromemain', 'googl', 'updat', 'client', 'cc', 'googl', 'updat', 'googleupdatecli', 'launch', 'hinstanc', 'sandbox', 'sandboxinterfaceinfo', 'wchar', 'char', 'const', 'int', 'chrome', 'exe', 'main', 'cc', 'wwinmain']"
11927,12488,22-May-09,Issue 12488 : intermittent: right clicking menus needs twice or ridiculously more clicks like open in a new tab 18 problem? 1. right click a link then click open in a new tab 2. 3.  ? one click will open a new tab  ? right clicking menus needs twice or ridiculously more clicks like open in a new tab     ,0,"['intermitt', 'right', 'click', 'menus', 'need', 'twice', 'ridicul', 'click', 'like', 'open', 'new', 'tab', 'probl']","['right', 'click', 'link', 'click', 'open', 'new', 'tab', 'one', 'click', 'open', 'new', 'tab', 'right', 'click', 'menus', 'need', 'twice', 'ridicul', 'click', 'like', 'open', 'new', 'tab']"
11977,12540,22-May-09,Issue 12540 : Changing colors for visited links doesn't work 2 problem? 1. Search something on google 2. Go to any link  ? The color of the link should change  ? Nothing ,0,"['chang', 'color', 'visit', 'link', 'work', 'probl']","['search', 'someth', 'googl', 'go', 'link', 'color', 'link', 'chang', 'noth']"
12222,12800,28-May-09,Issue 12800 : Viewing SVG shows a media player 3 problem? 1. Open any SVG  ? The SVG is rendered.  ? A media player is shown.     I believe this didn't happen in the previous Dev channel version  2.0.180.0. svg-mediaplayer.png 28.2 KB &nbsp; View &nbsp; Download ,0,"['view', 'svg', 'show', 'media', 'player', 'probl']","['open', 'svg', 'svg', 'render', 'media', 'player', 'shown', 'believ', 'happen', 'previous', 'dev', 'channel', 'version', 'svg', 'mediaplay', 'png', 'kb', 'nbsp', 'view', 'nbsp', 'download']"
12311,12893,29-May-09,Issue 12893 : A character missing from Estonian translations for &quot;Other bookmarks&quot; &lsaquo; Prev 6597 of 14151 Next &rsaquo; 2     &nbsp;   ivokund    [Language] Estonian [Version number] 2.0.172.30 [OS details] Windows Vista [Where is the poor translation?] On the bookmarks toolbar. (The character &quot;Ã¤&quot; is missing) chrome.jpg 9.9 KB &nbsp; View &nbsp; Download ,0,"['charact', 'miss', 'estonian', 'translat', 'quo']","['bookmark', 'quot', 'lsaquo', 'prev', 'next', 'rsaquo', 'nbsp', 'ivokund', 'languag', 'estonian', 'version', 'number', 'os', 'detail', 'window', 'vista', 'poor', 'translat', 'bookmark', 'toolbar', 'charact', 'quot', 'quot', 'miss', 'chrome', 'jpg', 'kb', 'nbsp', 'view', 'nbsp', 'download']"
12806,13413,5-Jun-09,Issue 13413 : Missing dependency in .deb for Chrome beta 2 problem? 1. Attempt to install the .deb with dpkg (debian squeeze) 2. Will fail due to missing dependencies  install those mentioned 3. Install Chrome 4. Start Chrome  ? That Chrome will open  ? Chrome will not open due to missing libraries for gtk.     Installing the ia32-libs-gtk package resolves the missing dependency. ,0,"['miss', 'depend', 'deb', 'chrome', 'beta', 'probl']","['attempt', 'instal', 'deb', 'dpkg', 'debian', 'squeez', 'fail', 'due', 'miss', 'depend', 'instal', 'mention', 'instal', 'chrome', 'start', 'chrome', 'chrome', 'open', 'chrome', 'open', 'due', 'miss', 'librari', 'gtk', 'instal', 'ia', 'lib', 'gtk', 'packag', 'resolv', 'miss', 'depend']"
12886,13495,5-Jun-09,Issue 13495 : &quot;Always on top&quot; with custom frame 5     &nbsp;   e...@ymail.com    Steps: 1- Sometimes I'm on login gmail page 2- Before fill my login information I open a program like Google Earth or Synaptic program on Linux 3- As this programs take some time to open I go to gmail page and fill my login information. But before I complete it  appear the Google Earth screen and stay on top of gmail page hiding the information I was typing. Feature request: I would like to see an option to Chrome not let programs stay on top of Chrome window. Or at least when we are typing any information on Chrome pages or address bar. Obs: Maybe you could think that this feature is for window managers. But I didn't see any that hide for example the Google Earth splash screen (look the screenshot uploaded) Captura_de_tela.png 247 KB &nbsp; View &nbsp; Download ,0,"['quotalway', 'top', 'quo']","['custom', 'frame', 'nbsp', 'e', 'ymail', 'com', 'step', 'sometim', 'login', 'gmail', 'page', 'fill', 'login', 'inform', 'open', 'program', 'like', 'googl', 'earth', 'synapt', 'program', 'linux', 'program', 'take', 'time', 'open', 'go', 'gmail', 'page', 'fill', 'login', 'inform', 'complet', 'appear', 'googl', 'earth', 'screen', 'stay', 'top', 'gmail', 'page', 'hide', 'inform', 'type', 'featur', 'request', 'would', 'like', 'see', 'option', 'chrome', 'let', 'program', 'stay', 'top', 'chrome', 'window', 'least', 'type', 'inform', 'chrome', 'page', 'address', 'bar', 'ob', 'mayb', 'could', 'think', 'featur', 'window', 'manag', 'see', 'hide', 'exampl', 'googl', 'earth', 'splash', 'screen', 'look', 'screenshot', 'upload', 'captura', 'de', 'tela', 'png', 'kb', 'nbsp', 'view', 'nbsp', 'download']"
13029,13641,8-Jun-09,Issue 13641 : Regression: repositioning of tab causes tab to detach 6 problem? 1. Open two tabs in Chrome 2. Drag the 1st tab to the right of the 2nd tab to re-position  ? Tabs are re-positioned  ? tab is detached from the window   Attach a screenshot and backtrace if possible. ,0,"['regress', 'reposit', 'tab', 'caus', 'tab', 'detach', 'probl']","['open', 'two', 'tab', 'chrome', 'drag', 'st', 'tab', 'right', 'nd', 'tab', 'posit', 'tab', 'posit', 'tab', 'detach', 'window', 'attach', 'screenshot', 'backtrac', 'possibl']"
13057,13676,9-Jun-09,Issue 13676 : Debug injected JS in page from extension 2     &nbsp;   sandh...@chromium.org    Make sure even injected JavaScript from an extension can be debugged in DevTools. ,0,"['debug', 'inject', 'js', 'page', 'extens', 'nbs']","['sandh', 'chromium', 'org', 'make', 'sure', 'even', 'inject', 'javascript', 'extens', 'debug', 'devtool']"
13179,13806,10-Jun-09,Issue 13806 : Tabs Fail to Shrink &lsaquo; Prev 6699 of 14155 Next &rsaquo; 2 problem? 1. Use above version of Chrome in Windows 7 Release Candidate  64-bit version 2. Open enough tabs to trigger tab size change  ? Tabs should shrink  so as to not overlap Minimize/Maximize/Close buttons  and so as not to go off-screen.  ? Tabs don't shrink.     ChromeBugScreenshot.png 425 KB &nbsp; View &nbsp; Download ,0,"['tab', 'fail', 'shrink', 'lsaqu']","['prev', 'next', 'rsaquo', 'problem', 'use', 'version', 'chrome', 'window', 'releas', 'candid', 'bit', 'version', 'open', 'enough', 'tab', 'trigger', 'tab', 'size', 'chang', 'tab', 'shrink', 'overlap', 'minim', 'maxim', 'close', 'button', 'go', 'screen', 'tab', 'shrink', 'chromebugscreenshot', 'png', 'kb', 'nbsp', 'view', 'nbsp', 'download']"
13979,14635,18-Jun-09,Issue 14635 : Chrome is not hearing the &quot;Esc&quot; keypress 1 person starred this issue and may be notified of changes. Back to list Status:&nbsp; Duplicate Merged:&nbsp; issue 12744 Owner:&nbsp; ---- Closed:&nbsp; Jul 2009 Type- Bug Pri- 2 OS- All Area- Misc &nbsp;   praeterd...@gmail.com    Chrome Version : 2.0.172.31 URLs (if applicable) : https://us.etrade.com/e/t/plan/retirement/iraselectortool   Safari 4: FAIL Firefox 3.x: OK IE 6: OK IE 7: OK Opera: OK  ? 1. Go to the webpage: https://us.etrade.com/e/t/plan/retirement/iraselectortool 2. Click on &quot;START NOW&quot; 3. Select &quot;Age 49 or younger&quot; and click on &quot;CONTINUE&quot; 4. Click on the link &quot;earned income&quot;. An inline modal popup should appear. 5. Press the &quot;Esc&quot; button.  ? The modal popup should disappear  releasing control to the background page.  ? Chrome ignores the &quot;Esc&quot; command. The modal popup does not go ago when &quot;Esc&quot; is pressed.     This is an issue related to Javascript in Chrome  so the attached image shows a correctly rendered page. However  pressing the &quot;Esc&quot; button will not achieve the desired functionality  which is the removal of the modal dialog. screenshot_modal.png 89.2 KB &nbsp; View &nbsp; Download ,0,"['chrome', 'hear', 'quo']","['esc', 'quot', 'keypress', 'person', 'star', 'issu', 'may', 'notifi', 'chang', 'back', 'list', 'status', 'nbsp', 'duplic', 'merg', 'nbsp', 'issu', 'owner', 'nbsp', 'close', 'nbsp', 'jul', 'type', 'bug', 'pri', 'os', 'area', 'misc', 'nbsp', 'praeterd', 'gmail', 'com', 'chrome', 'version', 'url', 'applic', 'safari', 'fail', 'firefox', 'x', 'ok', 'ie', 'ok', 'ie', 'ok', 'opera', 'ok', 'go', 'webpag', 'click', 'quot', 'start', 'quot', 'select', 'quot', 'age', 'younger', 'quot', 'click', 'quot', 'continu', 'quot', 'click', 'link', 'quot', 'earn', 'incom', 'quot', 'inlin', 'modal', 'popup', 'appear', 'press', 'quot', 'esc', 'quot', 'button', 'modal', 'popup', 'disappear', 'releas', 'control', 'background', 'page', 'chrome', 'ignor', 'quot', 'esc', 'quot', 'command', 'modal', 'popup', 'go', 'ago', 'quot', 'esc', 'quot', 'press', 'issu', 'relat', 'javascript', 'chrome', 'attach', 'imag', 'show', 'correct', 'render', 'page', 'howev', 'press', 'quot', 'esc', 'quot', 'button', 'achiev', 'desir', 'function', 'remov', 'modal', 'dialog', 'screenshot', 'modal', 'png', 'kb', 'nbsp', 'view', 'nbsp', 'download']"
14078,14738,19-Jun-09,Issue 14738 : Chrome Flashes when New Tab opened (Gmail Checker Extension Installed) 2 problem? 1. Install Gmail Checker Extension ( http://dev.chromium.org/developers/design- documents/extensions/samples) 2. Open link as new tab  ? Link to open and it is possible to continue an uninterrupted viewing of the current page  ? Screen flashes white (any where from .5 seconds to 3+ seconds) multiple times until the new page is fully loaded.     It is probably related to memory usage  but since Chrome is supposed to be a light weight browser  I shouldn't have any problems. This should be fixed as the Extension Interface is completed. I really didn't expect it from a Google Extension. A solution could be to make extensions wait until the page is fully loaded  or cache the info from each toolstrip extension for the new page until fully loaded when it can update. ,0,"['chrome', 'flash', 'new', 'tab', 'open', 'gmail', 'checker', 'extens', 'instal', 'probl']","['instal', 'gmail', 'checker', 'extens', 'document', 'extens', 'sampl', 'open', 'link', 'new', 'tab', 'link', 'open', 'possibl', 'continu', 'uninterrupt', 'view', 'current', 'page', 'screen', 'flash', 'white', 'second', 'second', 'multipl', 'time', 'new', 'page', 'fulli', 'load', 'probabl', 'relat', 'memori', 'usag', 'sinc', 'chrome', 'suppos', 'light', 'weight', 'browser', 'problem', 'fix', 'extens', 'interfac', 'complet', 'realli', 'expect', 'googl', 'extens', 'solut', 'could', 'make', 'extens', 'wait', 'page', 'fulli', 'load', 'cach', 'info', 'toolstrip', 'extens', 'new', 'page', 'fulli', 'load', 'updat']"
14249,14917,22-Jun-09,Issue 14917 : Fix tab appearance 4     &nbsp;   pinkerton@chromium.org    - background tabs look too similar (brightness) to foreground tabs - shadow around active tab contents seems too light (probably because of the decreased contrast between frame and tab). ,0,"['fix', 'tab', 'appear', 'nbs']","['pinkerton', 'chromium', 'org', 'background', 'tab', 'look', 'similar', 'bright', 'foreground', 'tab', 'shadow', 'around', 'activ', 'tab', 'content', 'seem', 'light', 'probabl', 'decreas', 'contrast', 'frame', 'tab']"
14362,15030,23-Jun-09,Issue 15030 : [mevzuat.basbakanlik.gov.tr]: Menu rendered vertically stacked &lsaquo; Prev 3884 of 14161 Next &rsaquo; 2 problem? 1. go to http://mevzuat.basbakanlik.gov.tr 2. observe menu at the top 3. Does it work properly in other browsers? Which did you test? IE 6 ok Firefox 3 ok   mevzuat.PNG 116 KB &nbsp; View &nbsp; Download ,0,"['mevzuat', 'basbakanlik', 'gov', 'tr', 'menu', 'render', 'vertic', 'stack', 'lsaqu']","['prev', 'next', 'rsaquo', 'problem', 'go', 'observ', 'menu', 'top', 'work', 'proper', 'browser', 'test', 'ie', 'ok', 'firefox', 'ok', 'mevzuat', 'png', 'kb', 'nbsp', 'view', 'nbsp', 'download']"
14562,15235,24-Jun-09,Issue 15235 : rebaseline as a modifier should not cause a test to be skipped &lsaquo; Prev 6778 of 14161 Next &rsaquo; 2     &nbsp;   ojan@chromium.org    Currently it seems that tests with a rebaseline modifier will get skipped. ,0,"['rebaselin', 'modifi', 'caus', 'test', 'skip', 'lsaqu']","['prev', 'next', 'rsaquo', 'nbsp', 'ojan', 'chromium', 'org', 'current', 'seem', 'test', 'rebaselin', 'modifi', 'get', 'skip']"
14654,15332,25-Jun-09,Issue 15332 : [not specific. all text boxes]: Displaying right-to-left content properly 2 problem? 1. Write in Arabic/Hebrew in any text box. Does it work properly in other browsers? Which did you test? There's an option to switch page/text field orientation in FF and IE.   ,0,"['specif', 'text', 'box', 'display', 'right', 'left', 'content', 'proper', 'probl']","['write', 'arab', 'hebrew', 'text', 'box', 'work', 'proper', 'browser', 'test', 'option', 'switch', 'page', 'text', 'field', 'orient', 'ff', 'ie']"
