,issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,Security,Performance,Breakage,commit_count,file_count,files
124,2947,Bug,Resolved,Fixed,   ,Major,Mahadev konar,2013/08/18 03:55:47 +0100,2013/08/18 03:55:47 +0100,Mahadev konar,2013/08/18 04:00:12 +0100,0.00306713,0.00306713,"['use', 'specif', 'build', 'number', 'stck', 'build']","['use', 'specif', 'build', 'number', 'stck', 'build']",1.4.0,1.4.0,0,2,9,1,2,2,0,0,0,0,0,0,0,0,
125,2973,Bug,Resolved,Fixed,ambari-agent; ambari-server   ,Major,Vladimir Tkhir,2013/08/21 11:46:56 +0100,2013/08/21 16:41:37 +0100,Vladimir Tkhir,2013/08/22 06:49:25 +0100,0.7933912040000001,0.58875,"['ambari', 'server', 'agent', 'stop', 'packag', 'uninstal']","['ambari', 'agent', 'ambari', 'server', 'packag', 'uninstal', 'uninstal', 'scriplet', 'stop', 'run', 'servic', 'process', 'remain', 'run', 'even', 'packag', 'remov', 'may', 'caus', 'issu', 'upgrad', 'administr', 'miss', 'stop', 'servic', 'step', 'root', 'host', 'ambari', 'server', 'statusus', 'python', 'usr', 'bin', 'python', 'ambari', 'server', 'statusambari', 'server', 'runningfound', 'ambari', 'server', 'pid', 'var', 'run', 'ambari', 'server', 'ambari', 'server', 'pid', 'root', 'host', 'ambari', 'agent', 'statusfound', 'ambari', 'agent', 'pid', 'ambari', 'agent', 'run', 'agent', 'pid', 'var', 'run', 'ambari', 'agent', 'ambari', 'agent', 'pidag', 'var', 'log', 'ambari', 'agent', 'ambari', 'agent', 'outag', 'log', 'var', 'log', 'ambari', 'agent', 'ambari', 'agent', 'log', 'root', 'host', 'rpm', 'e', 'ambari', 'server', 'root', 'host', 'rpm', 'e', 'ambari', 'agent', 'root', 'host', 'ps', 'aux', 'grep', 'ambari', 'grep', 'v', 'grep', 'grep', 'v', 'postgresroot', 'sl', 'usr', 'jdk', 'jdk', 'bin', 'java', 'server', 'xx', 'newratio', 'xx', 'useconcmarksweepgc', 'xx', 'usegcoverheadlimit', 'xx', 'cmsinitiatingoccupancyfract', 'xms', 'xmx', 'cp', 'etc', 'ambari', 'server', 'conf', 'usr', 'lib', 'ambari', 'server', 'sbin', 'bin', 'usr', 'sbin', 'usr', 'bin', 'usr', 'lib', 'ambari', 'server', 'org', 'apach', 'ambari', 'server', 'control', 'ambariserverroot', 'sl', 'usr', 'bin', 'python', 'usr', 'lib', 'python', 'site', 'packag', 'ambari', 'agent', 'main', 'py', 'start', 'restart', 'expect', 'hostnam', 'host']",1.4.1,1.4.1,0,2,128,1,2,2,0,0,0,0,0,0,0,0,
126,2986,Bug,Resolved,Fixed,   ,Major,Mahadev konar,2013/08/22 07:03:14 +0100,2013/08/22 07:03:14 +0100,Mahadev konar,2013/08/22 07:35:12 +0100,0.022199074,0.022199074,"['turn', 'predic', 'pushdown', 'default']","['turn', 'predic', 'pushdown', 'default']",1.4.0,1.4.0,0,2,7,1,3,2,0,0,0,0,0,0,0,0,
127,3047,Bug,Resolved,Fixed,ambari-server   ,Major,Sumit Mohanty,2013/08/28 14:06:31 +0100,2013/08/28 14:06:31 +0100,Sumit Mohanty,2013/08/28 23:01:35 +0100,0.371574074,0.371574074,"['enhanc', 'host', 'clean', 'handl', 'tmp', 'file', 'folder']","['host', 'cleanup', 'remov', 'file', 'folder', 'tmp', 'folder', 'base', 'user', 'clean', 'remov', 'default', 'hadoop', 'group']",1.4.1,1.4.1,0,2,21,1,2,2,1,0,0,0,0,0,0,0,
128,3068,Bug,Resolved,Fixed,ambari-agent   ,Major,Artem Baranchuk,2013/09/02 15:19:47 +0100,2013/09/02 15:19:47 +0100,Artem Baranchuk,2013/09/02 15:27:19 +0100,0.005231481,0.005231481,"['warn', 'messag', 'clear', 'task', 'fail']","['instal', 'cluster', 'namenod', 'start', 'fail', 'instal', 'exit', 'warn', 'go', 'look', 'specif', 'task', 'fail', 'puppet', 'warn', 'still', 'present', 'seem', 'like', 'puppet', 'warn', 'get', 'clear', 'task', 'failur', 'case', 'warn', 'clear', 'import']",1.4.0,1.4.1,0,2,47,1,2,1,1,0,0,0,0,0,0,0,
129,3069,Bug,Resolved,Fixed,ambari-web   ,Major,Oleg Nechiporenko,2013/09/02 15:48:16 +0100,2013/09/02 15:48:16 +0100,Oleg Nechiporenko,2013/09/03 17:56:39 +0100,1.089155093,1.089155093,"['fix', 'unit', 'test']",[],1.4.1,1.4.1,0,2,1,1,3,2,1,0,0,0,0,0,0,0,
130,3105,Bug,Resolved,Fixed,ambari-web   ,Major,Xi Wang,2013/09/05 02:39:30 +0100,2013/09/05 02:39:30 +0100,Xi Wang,2013/09/05 21:55:19 +0100,0.802650463,0.802650463,"['random', 'chang', 'block', 'summari', 'alert', 'health', 'check', 'servic', 'page']","['height', 'block', 'alert', 'health', 'check', 'chang', 'sometim', 'servic', 'page', 'refresh', 'chang', 'normal', 'size', 'anoth', 'tri', 'produc', 'firefox']",1.4.0,1.4.1,0,2,26,1,2,1,0,0,0,0,0,0,0,0,
131,3119,Bug,Resolved,Fixed,ambari-server   ,Major,Siddharth Wagle,2013/09/05 23:49:56 +0100,2013/09/05 23:49:56 +0100,Siddharth Wagle,2013/09/06 00:09:00 +0100,0.013240741,0.013240741,"['nullpointerexcept', 'thrown', 'retriev', 'ganglia', 'properti']","['api', 'call', 'curl', 'u', 'admin', 'admin', 'compon', 'host', 'compon', 'compon', 'host', 'compon', 'hostrol', 'compon', 'host', 'compon', 'metric', 'jvm', 'memheapusedm', 'compon', 'host', 'compon', 'metric', 'jvm', 'memheapcommittedm', 'compon', 'host', 'compon', 'metric', 'mapr', 'jobtrack', 'tracker', 'decommiss', 'compon', 'host', 'compon', 'metric', 'cpu', 'cpu', 'wio', 'compon', 'host', 'compon', 'metric', 'rpc', 'rpcqueuetim', 'avg', 'time', 'compon', 'host', 'compon', 'metric', 'flume', 'flume', 'compon', 'host', 'compon', 'metric', 'yarn', 'queueambari', 'log', 'warn', 'qtp', 'servlethandl', 'api', 'v', 'cluster', 'c', 'servicesjava', 'lang', 'nullpointerexcept', 'org', 'apach', 'ambari', 'server', 'control', 'ganglia', 'gangliapropertyprovid', 'getrrdrequest', 'gangliapropertyprovid', 'java', 'org', 'apach', 'ambari', 'server', 'control', 'ganglia', 'gangliapropertyprovid', 'populateresourc', 'gangliapropertyprovid', 'java', 'org', 'apach', 'ambari', 'server', 'control', 'intern', 'versioningpropertyprovid', 'populateresourc', 'versioningpropertyprovid', 'java']",1.4.1,1.4.1,0,2,25,1,2,2,0,0,0,0,0,0,0,0,
132,494,Bug,Resolved,Fixed,   ,Major,Mahadev konar,2012/06/02 00:27:50 +0100,2012/06/02 00:27:50 +0100,Mahadev konar,2012/06/07 03:35:11 +0100,5.130104167,5.130104167,"['fix', 'node', 'assign', 'allow', 'slave', 'master']",[],0.9.0,0.9.0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,
133,578,Bug,Resolved,Fixed,   ,Major,Yusaku Sako,2012/06/26 02:50:15 +0100,2012/06/26 02:50:15 +0100,Yusaku Sako,2012/06/30 06:44:47 +0100,4.16287037,4.16287037,"['custom', 'config', 'page', 'allow', 'form', 'submiss', 'client', 'side', 'valid', 'error']","['current', 'button', 'look', 'disabl', 'client', 'side', 'valid', 'error', 'clickabl', 'problem', 'server', 'side', 'valid', 'make', 'sure', 'password', 'match']",0.9.0,0.9.0,0,1,32,1,1,1,0,0,0,1,0,0,0,0,
134,628,Bug,Resolved,Fixed,   ,Major,Ashish Singh,2012/07/11 21:03:00 +0100,2012/07/12 21:41:48 +0100,Ashish Singh,2012/07/12 21:42:07 +0100,1.027164352,2.20E-04,"['hdp', 'nagio', 'hdp', 'monitor', 'wrong', 'configur', 'file', 'locat', 'also', 'owner', 'group', 'permiss', 'wrong']","['suse', 'environ', 'wrong', 'configur', 'locat', 'hdp', 'dashboard', 'hdp', 'nagio', 'also', 'owner', 'group', 'permiss', 'wrong', 'set', 'root', 'root', 'instead', 'wwwrun', 'group', 'www']",0.9.0,1,0,2,25,1,3,2,0,0,0,1,0,0,0,0,
135,1233,Bug,Resolved,Fixed,   ,Major,Mahadev konar,2013/01/21 19:57:10 +0100,2013/01/23 22:03:46 +0100,Mahadev konar,2013/02/04 05:43:10 +0100,13.40694444,11.31902778,"['directori', 'permiss', 'httpd', 'var', 'www', 'cgi', 'bin', 'touch', 'ambari']","['directori', 'permiss', 'httpd', 'var', 'www', 'cgi', 'bin', 'touch', 'ambari']",1.2.0,1.2.1; 1.2.3,0,1,11,1,2,1,0,0,0,1,0,0,0,0,
136,1441,Bug,Resolved,Fixed,ambari-web   ,Major,Yusaku Sako,2013/02/18 06:09:01 +0100,2013/02/18 06:11:13 +0100,Yusaku Sako,2013/02/20 22:55:03 +0100,2.698634259,2.697106481,"['valid', 'usernam', 'use', 'servic', 'config', 'broken']",[],1.2.2,1.2.2,0,2,1,1,2,2,0,0,0,1,0,0,0,0,
137,1816,Bug,Resolved,Fixed,ambari-web   ,Major,Jaimin D Jetly,2013/04/05 18:33:02 +0100,2013/04/05 18:33:02 +0100,Jaimin D Jetly,2013/04/05 18:56:27 +0100,0.016261573999999997,0.016261574,"['secur', 'wizard', 'add', 'miss', 'secur', 'config', 'hbase', 'servic', 'make', 'zookeep', 'default', 'primari', 'name', 'zookeep', 'princip']",[],1.2.3,1.2.3,0,2,1,1,2,2,1,0,0,1,0,0,0,0,
138,1859,Bug,Resolved,Fixed,   ,Major,Sumit Mohanty,2013/04/09 21:09:38 +0100,2013/04/09 21:09:38 +0100,Sumit Mohanty,2013/04/09 21:15:31 +0100,0.004085648,0.004085648,"['load', 'nagio', 'alert', 'due', 'bad', 'request']","['given', 'api', 'call', 'feedback', 'status', 'messag', 'properti', 'hostrol', 'nagio', 'alert', 'specifi', 'request', 'predic', 'support', 'resourc', 'type', 'hostcompon']",1.2.3,1.2.3,0,2,33,1,1,1,1,0,0,1,0,0,0,0,
139,1934,Bug,Resolved,Fixed,   ,Major,Sumit Mohanty,2013/04/15 17:55:34 +0100,2013/04/15 17:55:34 +0100,Sumit Mohanty,2013/04/15 18:20:34 +0100,0.017361111000000002,0.017361111,"['secur', 'vulner', 'ganglia', 'nagio']","['ganglia', 'issu', 'unspecifi', 'vulner', 'ganglia', 'web', 'allow', 'remot', 'attack', 'execut', 'arbitrari', 'php', 'code', 'via', 'unknown', 'attack', 'vector', 'ganglia', 'web', 'releas', 'esecur', 'advisori', 'secur', 'issu', 'ganglia', 'web', 'go', 'back', 'least', 'lead', 'arbitrari', 'script', 'execut', 'web', 'user', 'privileg', 'possibl', 'lead', 'machin', 'compromis', 'issu', 'fix', 'latest', 'version', 'ganglia', 'web', 'download', 'solut', 'need', 'get', 'upgrad', 'rpms', 'ganglia', 'web', 'version', 'fix', 'vulner', 'nagio', 'multipl', 'stack', 'base', 'buffer', 'overflow', 'get', 'histori', 'function', 'histori', 'cgi', 'nagio', 'core', 'icinga', 'x', 'x', 'x', 'might', 'allow', 'remot', 'attack', 'execut', 'arbitrari', 'code', 'via', 'long', 'host', 'name', 'variabl', 'host', 'paramet', 'svc', 'descript', 'variabl', 'vulner', 'softwar', 'version', 'nagio', 'nagio', 'previous', 'version']",1.2.3,1.2.3,0,2,169,1,1,1,1,0,0,1,0,0,0,0,
140,2101,Bug,Resolved,Fixed,ambari-agent   ,Major,Siddharth Wagle,2013/05/10 19:18:12 +0100,2013/05/10 19:18:12 +0100,Siddharth Wagle,2013/05/10 19:35:54 +0100,0.012291667,0.012291667,"['hive', 'servic', 'check', 'still', 'fail', 'file', 'permiss']","['stack', 'upgrad', 'test', 'still', 'show', 'issu', 'warn', 'unrecognis', 'escap', 'sequenc', 'file', 'var', 'lib', 'ambari', 'agent', 'puppet', 'modul', 'hdp', 'hive', 'manifest', 'hive', 'servic', 'check', 'pp', 'line', 'warn', 'dynam', 'lookup', 'configur', 'deprec', 'support', 'remov', 'puppet', 'use', 'fulli', 'qualifi', 'variabl', 'name', 'e', 'g', 'classnam', 'variabl', 'parameter', 'class', 'notic', 'stage', 'hdp', 'snappi', 'packag', 'hdp', 'snappi', 'packag', 'ln', 'hdp', 'exec', 'hdp', 'snappi', 'packag', 'ln', 'exec', 'hdp', 'snappi', 'packag', 'ln', 'return', 'execut', 'successfullynotic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'ls', 'access', 'usr', 'share', 'java', 'oracl', 'file', 'directorynotic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'warn', 'conf', 'hiveconf', 'deprec', 'configur', 'properti', 'hive', 'metastor', 'local', 'longer', 'effect', 'make', 'sure', 'provid', 'valid', 'valu', 'hive', 'metastor', 'uri', 'connect', 'remot', 'metastor', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'log', 'j', 'error', 'setfil', 'null', 'true', 'call', 'fail', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'java', 'io', 'filenotfoundexcept', 'tmp', 'ambari', 'qa', 'hive', 'log', 'permiss', 'deni', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'java', 'io', 'fileoutputstream', 'openappend', 'nativ', 'method', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'java', 'io', 'fileoutputstream', 'lt', 'init', 'gt', 'fileoutputstream', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'java', 'io', 'fileoutputstream', 'lt', 'init', 'gt', 'fileoutputstream', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'fileappend', 'setfil', 'fileappend', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'fileappend', 'activateopt', 'fileappend', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'dailyrollingfileappend', 'activateopt', 'dailyrollingfileappend', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'config', 'propertysett', 'activ', 'propertysett', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'config', 'propertysett', 'setproperti', 'propertysett', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'config', 'propertysett', 'setproperti', 'propertysett', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'propertyconfigur', 'parseappend', 'propertyconfigur', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'propertyconfigur', 'parsecategori', 'propertyconfigur', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'propertyconfigur', 'configurerootcategori', 'propertyconfigur', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'propertyconfigur', 'doconfigur', 'propertyconfigur', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'propertyconfigur', 'doconfigur', 'propertyconfigur', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'log', 'j', 'propertyconfigur', 'configur', 'propertyconfigur', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'hadoop', 'hive', 'common', 'logutil', 'inithivelog', 'jdefault', 'logutil', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'hadoop', 'hive', 'common', 'logutil', 'inithivelog', 'jcommon', 'logutil', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'hadoop', 'hive', 'common', 'logutil', 'inithivelog', 'j', 'logutil', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'hcatalog', 'cli', 'hcatc', 'main', 'hcatc', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'sun', 'reflect', 'nativemethodaccessorimpl', 'invok', 'nativ', 'method', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'sun', 'reflect', 'nativemethodaccessorimpl', 'invok', 'nativemethodaccessorimpl', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'sun', 'reflect', 'delegatingmethodaccessorimpl', 'invok', 'delegatingmethodaccessorimpl', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'java', 'lang', 'reflect', 'method', 'invok', 'method', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'hadoop', 'util', 'runjar', 'main', 'runjar', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'log', 'j', 'error', 'either', 'file', 'datepattern', 'option', 'set', 'append', 'drfa', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'except', 'thread', 'main', 'java', 'lang', 'runtimeexcept', 'java', 'io', 'ioexcept', 'permiss', 'deniednotic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'hadoop', 'hive', 'ql', 'session', 'sessionst', 'start', 'sessionst', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'org', 'apach', 'hcatalog', 'cli', 'hcatc', 'main', 'hcatc', 'java', 'notic', 'stage', 'hdp', 'hcat', 'hcat', 'servic', 'check', 'exec', 'hcatsmok', 'sh', 'prepar', 'return', 'sun', 'reflect', 'nativemethodaccessorimpl', 'invok', 'nativ', 'method']",1.2.3,1.2.3,0,2,245,1,1,1,0,0,0,1,0,0,0,0,
141,2161,Bug,Resolved,Fixed,ambari-agent   ,Major,Jaimin D Jetly,2013/05/17 21:55:35 +0100,2013/05/17 21:55:35 +0100,Jaimin D Jetly,2013/05/18 01:16:38 +0100,0.139618056,0.139618056,"['datanod', 'start', 'fail', 'secur', 'cluster']",[],1.2.3,1.2.5,0,2,1,1,2,2,0,0,0,1,0,0,0,0,
142,2262,Bug,Resolved,Fixed,ambari-web   ,Blocker,Andrii Tkach,2013/06/03 19:24:24 +0100,2013/06/03 19:24:24 +0100,Andrii Tkach,2013/06/04 20:09:50 +0100,1.031550926,1.031550926,"['instal', 'option', 'page', 'select', 'perform', 'manual', 'registr', 'host', 'use', 'ssh', 'set', 'path', 'bit', 'jdk', 'disabl']","['instal', 'option', 'page', 'select', 'perform', 'manual', 'registr', 'host', 'use', 'ssh', 'set', 'path', 'bit', 'jdk', 'disabl', 'screen', 'shot', 'png', 'also', 'path', 'bit', 'jdk', 'java', 'home', 'input', 'field', 'enabl', 'uncheck', 'check', 'box', 'uncheck', 'png', 'step', 'go', 'instal', 'option', 'page', 'result', 'path', 'bit', 'jdk', 'java', 'home', 'input', 'field', 'avail', 'edit', 'check', 'box', 'uncheck']",1.2.4,1.2.4,0,3,61,1,4,3,0,0,0,1,0,0,0,0,
143,2270,Improvement,Resolved,Fixed,ambari-agent; ambari-server   ,Critical,Dmytro Sen,2013/06/04 13:09:31 +0100,2013/06/04 13:09:31 +0100,Dmytro Sen,2013/06/07 19:38:27 +0100,3.270092593,3.270092593,"['provid', 'way', 'option', 'enabl', 'two', 'way', 'ssl', 'server', 'agent', 'communic']","['two', 'way', 'ssl', 'mechan', 'use', 'server', 'agent', 'registr', 'exist', 'protect', 'communic', 'use', 'product', 'environ', 'typic', 'first', 'use', 'poc', 'scenario', 'level', 'secur', 'necessari', 'well', 'certif', 'generat', 'problemat', 'caus', 'failur', 'need', 'provid', 'way', 'make', 'mechan', 'option', 'default', 'ship', 'server', 'agent', 'two', 'way', 'ssl', 'time', 'post', 'instal', 'user', 'abl', 'turn', 'two', 'way', 'ssl', 'turn', 'back', 'etc']",1.2.3,1.2.5,0,2,82,1,5,2,0,0,0,1,0,0,0,0,
144,2337,Bug,Resolved,Fixed,ambari-web   ,Major,Jaimin D Jetly,2013/06/10 01:32:42 +0100,2013/06/10 01:32:42 +0100,Jaimin D Jetly,2013/06/10 03:35:12 +0100,0.08506944400000001,0.085069444,"['secur', 'wizard', 'navig', 'lock', 'caus', 'artifact', 'unwant', 'side', 'effect']",[],1.2.5,1.2.5,0,2,1,1,2,1,1,0,0,1,0,0,0,0,
145,2371,Bug,Resolved,Fixed,ambari-web   ,Major,Jaimin D Jetly,2013/06/13 01:14:30 +0100,2013/06/13 01:14:30 +0100,Jaimin D Jetly,2013/06/13 01:48:34 +0100,0.023657407000000002,0.023657407,"['secur', 'wizard', 'webhcat', 'server', 'start', 'fail', 'enabl', 'secur']","['happen', 'templeton', 'kerbero', 'princip', 'properti', 'set', 'http', 'host', 'lt', 'realm', 'name', 'gt', 'instead', 'http', 'lt', 'intern', 'host', 'name', 'gt', 'lt', 'realm', 'name', 'gt']",1.2.5,1.2.5,0,2,16,1,2,2,1,0,0,1,0,0,1,2,ambari-web/app/controllers/main/admin/security/add/step3.js;ambari-web/app/controllers/main/admin/security/disable.js;
146,2403,Bug,Resolved,Fixed,ambari-server   ,Major,Dmitry Lysnichenko,2013/06/17 19:58:12 +0100,2013/06/17 19:58:12 +0100,Dmitry Lysnichenko,2013/06/18 06:49:20 +0100,0.452175926,0.452175926,"['ambari', 'server', 'setup', 'allow', 'user', 'chang', 'databas', 'password']","['run', 'setup', 'second', 'time', 'amabri', 'allow', 'user', 'chang', 'db', 'password', 'ambari', 'user', 'current', 'execut', 'script', 'allow', 'command', 'su', 'postgr', 'command', 'psql', 'f', 'var', 'lib', 'ambari', 'server', 'resourc', 'ambari', 'ddl', 'postgr', 'creat', 'sql', 'v', 'usernam', 'quot', 'ambari', 'server', 'quot', 'v', 'password', 'quot', 'quot']",1.2.5,1.2.5,0,3,36,1,2,2,0,0,0,1,0,0,0,0,
147,2443,Bug,Resolved,Fixed,ambari-agent; ambari-web   ,Major,Jaimin D Jetly,2013/06/20 09:50:23 +0100,2013/06/20 09:50:23 +0100,Jaimin D Jetly,2013/06/21 19:00:13 +0100,1.3818287040000001,1.381828704,"['secur', 'wizard', 'smoke', 'test', 'servic', 'fail', 'custom', 'servic', 'user', 'name']",[],1.2.5,1.2.5,0,2,1,1,2,2,1,0,0,1,0,0,0,0,
148,2515,Bug,Resolved,Fixed,ambari-web   ,Major,Jaimin D Jetly,2013/06/27 19:52:04 +0100,2013/06/27 19:52:04 +0100,Jaimin D Jetly,2013/06/27 20:11:36 +0100,0.013564815,0.013564815,"['add', 'properti', 'mapr', 'task', 'tracker', 'task', 'control']",[],1.2.5,1.2.5,0,2,1,1,2,2,0,0,0,1,0,0,0,0,
149,2532,Bug,Resolved,Fixed,ambari-agent   ,Major,Siddharth Wagle,2013/07/02 00:00:50 +0100,2013/07/02 00:00:50 +0100,Siddharth Wagle,2013/07/02 00:07:51 +0100,0.004872685,0.004872685,"['incorrect', 'permiss', 'taskcontrol', 'cfg']","['etc', 'conf', 'hadoop', 'taskcontrol', 'cfgin', 'secur', 'mode', 'permiss', 'set']",1.2.5,1.2.5,0,2,8,1,2,2,0,0,0,1,0,0,0,0,
150,2568,Bug,Resolved,Fixed,ambari-agent   ,Critical,Dmitry Lysnichenko,2013/07/04 19:46:27 +0100,2013/07/04 19:46:27 +0100,Dmitry Lysnichenko,2013/07/04 21:37:59 +0100,0.077453704,0.077453704,"['setup', 'ldap', 'valid', 'true', 'fals', 'respons']","['garbag', 'respons', 'true', 'fals', 'question', 'pass', 'thru', 'notic', 'put', 'garbag', 'use', 'ssl', 'would', 'written', 'need', 'valid', 'confirm', 'enter', 'either', 'return', 'accept', 'default', 'word', 'true', 'word', 'fals', 'els', 'inform', 'user', 'properti', 'must', 'true', 'fals', 'ask', 'secondari', 'url', 'use', 'ss', 'true', 'fals', 'fals', 'asdus', 'name', 'attribut', 'uid', 'base', 'dn', 'properti', 'blank', 'base', 'dn', 'asdbind', 'anonym', 'true', 'fals', 'fals', 'manag', 'dn', 'asdent', 'manag', 'password', 'enter', 'password', 'password', 'matchent', 'manag', 'password', 'enter', 'password', 'review', 'set', 'authent', 'ldap', 'primaryurl', 'url', 'authent', 'ldap', 'usessl', 'asdauthent', 'ldap', 'usernameattribut', 'uid']",1.2.5,1.2.5,0,3,93,1,2,2,0,0,0,1,0,0,0,0,
151,2697,Bug,Resolved,Fixed,ambari-web   ,Major,Jaimin D Jetly,2013/07/20 01:56:29 +0100,2013/07/20 01:56:29 +0100,Jaimin D Jetly,2013/07/20 02:23:57 +0100,0.019074074,0.019074074,"['disabl', 'secur', 'work', 'web', 'ui', 'testmod']",[],1.2.5,1.2.5,0,2,1,1,2,2,0,0,0,1,0,0,1,1,ambari-web/app/controllers/main/admin/security/disable.js;
152,2769,Improvement,Resolved,Fixed,ambari-web   ,Major,Andrii Babiichuk,2013/07/30 16:55:33 +0100,2013/07/30 16:55:33 +0100,Andrii Babiichuk,2013/07/30 22:57:24 +0100,0.251284722,0.251284722,"['fe', 'show', 'error', 'detail', 'encount', 'error', 'persist', 'web', 'client', 'state']","['error', 'occur', 'request', 'cluster', 'status', 'inform', 'chang', 'url', 'request', 'cluster', 'state', 'go', 'admin', 'page', 'tri', 'enabl', 'secur']",1.2.5,1.4.0,0,3,25,1,3,3,1,0,0,1,0,0,0,0,
